contract_type,job_type,location,salary,title,url
Permanent,full-time,London,"£30,000 - £40,000 per annum",Data Analyst,/jobs/data-analyst/52179172?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Birmingham,"£30,000 - £37,000 per annum",Data Analyst,/jobs/data-analyst/52101483?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,London,"£40,000 - £45,000 per annum",Data Analyst,/jobs/data-analyst/52204586?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Leamington Spa,"£30,000 - £35,000 per annum",Data Analyst,/jobs/data-analyst/52160383?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Hemel Hempstead,"£30,000 - £60,000 per annum",Data Analyst,/jobs/data-analyst/52149191?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Kemble,"£30,000 - £35,000 per annum",Data Analyst,/jobs/data-analyst/52161776?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Liverpool,"£40,000 - £50,000 per annum",Data Analyst,/jobs/data-analyst/52138532?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Romford,"£30,000 - £40,000 per annum",Data Analyst,/jobs/data-analyst/52214773?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Contract,full-time,Guildford,£100 - £250 per day,Data Analyst,/jobs/data-analyst/52192556?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,New Malden,"£40,000 per annum",Data Analyst,/jobs/data-analyst/52207614?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,"Whitby, Ellesmere Port","£23,000 - £24,000 per annum",Data Analyst ,/jobs/data-analyst/52138229?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Permanent,full-time,Leicester,Competitive salary,Data analyst,/jobs/data-analyst/52200355?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
Contract,full-time,Manchester,£300 per day,Data Analyst,/jobs/data-analyst/52017257?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D6
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Contract,full-time,Manchester,£250 - £300 per day,Data Analyst,/jobs/data-analyst/52183966?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£30,000 - £40,000 per annum",Data Analyst,/jobs/data-analyst/52179172?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Hemel Hempstead,"£30,000 - £60,000 per annum",Data Analyst,/jobs/data-analyst/52149191?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£70,000 - £75,000 per annum",Senior Data Governance Analyst - Banking ,/jobs/senior-data-governance-analyst-banking/52183890?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,Competitive salary,Sustainability and Underwriting Governance Data Analyst,/jobs/sustainability-and-underwriting-governance-data-analyst/52072331?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£35,000 - £40,000 per annum",Data Analyst,/jobs/data-analyst/52191231?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£85,000 - £95,000 per annum, OTE",Senior Data Analyst,/jobs/senior-data-analyst/52171690?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Bristol,"£55,000 - £60,000 per annum",Data Analyst x12,/jobs/data-analyst-x12/52186339?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,York,"£45,000 - £55,000 per annum",Financial Data Analyst ,/jobs/financial-data-analyst/52154705?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Manchester,"£53,000 - £60,000 per annum",Principal Data Analyst,/jobs/principal-data-analyst/52137841?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Contract,full-time,London,£17 - £18 per hour,Data Analyst,/jobs/data-analyst/52005144?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,North Shields,"£28,000 - £34,000 per annum, inc benefits",Data Analyst,/jobs/data-analyst/52142056?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£35,000 per annum",Data Analyst,/jobs/data-analyst/51995013?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£40,000 - £50,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52130906?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Contract,full-time,London,£500 - £550 per day,Data Quality Analyst,/jobs/data-quality-analyst/52191306?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Crewe,"£24,000 - £26,000 per annum",SQL Data Analyst,/jobs/sql-data-analyst/51998237?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Brighton,"£41,000 - £41,383 per annum",Senior Data Analyst ,/jobs/senior-data-analyst/52198975?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Milton Keynes,"£60,000 - £70,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/51543854?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Contract,full-time,South West England,£475 - £500 per day,SQL Data Analyst,/jobs/sql-data-analyst/52157308?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Temporary,full-time,Sparkhill,"£58,000 - £69,000 per annum",Data Analyst (NHS),/jobs/data-analyst-nhs/52099180?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Contract,full-time,London,Salary negotiable,Data Quality Analyst,/jobs/data-quality-analyst/52202964?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Oldbury,"£42,000 - £45,000 per annum",Financial Data Analyst,/jobs/financial-data-analyst/52016728?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Bristol,"£50,000 - £60,000 per annum",Lead Data Analyst,/jobs/lead-data-analyst/52072522?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,London,"£40,000 - £50,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52119161?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
Permanent,full-time,Walsall,"£45,000 - £50,000 per annum",Data Business Analyst,/jobs/data-business-analyst/52161954?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D7
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£35,000 per annum",Data Analyst,/jobs/data-analyst/51995013?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£40,000 - £50,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52130906?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£38,000 - £45,000 per annum",Campaign Data Analyst,/jobs/campaign-data-analyst/52142071?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Contract,full-time,London,£500 - £550 per day,Data Quality Analyst,/jobs/data-quality-analyst/52191306?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Crewe,"£24,000 - £26,000 per annum",SQL Data Analyst,/jobs/sql-data-analyst/51998237?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Chester,"£28,000 - £35,000 per annum",Data Performance Analyst,/jobs/data-performance-analyst/52079685?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Brighton,"£41,000 - £41,383 per annum",Senior Data Analyst ,/jobs/senior-data-analyst/52198975?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Sunderland,"£38,000 - £47,000 per annum",Data Protection Analyst,/jobs/data-protection-analyst/52135372?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Milton Keynes,"£60,000 - £70,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/51543854?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Contract,full-time,South West England,£475 - £500 per day,SQL Data Analyst,/jobs/sql-data-analyst/52157308?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Temporary,full-time,Sparkhill,"£58,000 - £69,000 per annum",Data Analyst (NHS),/jobs/data-analyst-nhs/52099180?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Basildon,"£40,000 - £50,000 per annum",IT Data Analyst,/jobs/it-data-analyst/51993595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Contract,full-time,London,Salary negotiable,Data Quality Analyst,/jobs/data-quality-analyst/52202964?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Oldbury,"£42,000 - £45,000 per annum",Financial Data Analyst,/jobs/financial-data-analyst/52016728?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,City of London,"£55,000 - £75,000 per annum, OTE, inc benefits",Commercial Data Analyst,/jobs/commercial-data-analyst/52161785?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Bristol,"£50,000 - £60,000 per annum",Lead Data Analyst,/jobs/lead-data-analyst/52072522?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£40,000 - £43,000 per annum",Data Governance Analyst,/jobs/data-governance-analyst/52064426?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£40,000 - £50,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52119161?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Walsall,"£45,000 - £50,000 per annum",Data Business Analyst,/jobs/data-business-analyst/52161954?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£70,000 - £90,000 per annum",Data Governance Analyst,/jobs/data-governance-analyst/52028276?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£45,000 - £60,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52020282?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Contract,full-time,London,Salary not specified,Data Quality Analyst,/jobs/data-quality-analyst/52222838?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,London,"£40,000 - £50,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52151539?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Brighton,"£41,383 - £50,000 per annum, inc benefits",Senior Data Analyst,/jobs/senior-data-analyst/52200772?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
Permanent,full-time,Manchester,"£45,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/51990779?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D8
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Chester,"£28,000 - £30,000 per annum",Finance Data Analyst,/jobs/finance-data-analyst/52036729?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Brighton,"£41,383 - £52,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52200409?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Surrey,"£70,000 - £75,000 per annum",Finance Analyst Data,/jobs/finance-analyst-data/52110178?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,London,Salary negotiable,Finance Data Analyst,/jobs/finance-data-analyst/52186218?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,Manchester,"£27,000 - £33,000 per annum",HR Data Analyst,/jobs/hr-data-analyst/52043244?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Manchester,"£30,000 - £33,000 per annum",Assistant Data Analyst,/jobs/assistant-data-analyst/51990856?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,Edinburgh,Salary negotiable,MI Data Analyst,/jobs/mi-data-analyst/52001325?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Farnham,"£45,000 - £60,000 per annum",Commercial Data Analyst,/jobs/commercial-data-analyst/52104871?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Leicester,"£30,000 - £35,000 per annum",Commercial Data Analyst,/jobs/commercial-data-analyst/52086431?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£45,000 - £55,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52065956?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£45,000 - £55,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52022662?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£30,000 - £35,000 per annum, negotiable",Junior Data Analyst,/jobs/junior-data-analyst/52221828?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,London,£440 - £450 per day,Business Data Analyst,/jobs/business-data-analyst/52211847?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£55,000 - £650,000 per annum",BI Data Analyst,/jobs/bi-data-analyst/52105025?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Chorley,Competitive salary,DHS Data Analyst,/jobs/dhs-data-analyst/51961924?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Farnham,"£50,000 - £60,000 per annum",Commercial Data Analyst,/jobs/commercial-data-analyst/52037110?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,Glasgow,"£26,000 - £28,000 per annum",Financial Data Analyst ,/jobs/financial-data-analyst/52207970?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Kemble,"£50,000 - £60,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52161724?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£45,000 - £50,000 per annum",Senior Data Analyst,/jobs/senior-data-analyst/52136039?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Contract,full-time,London,"£25,000 per annum",Insurance Data Analyst,/jobs/insurance-data-analyst/52175746?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Newcastle Upon Tyne,"£41,000 per annum",Financial Data Analyst,/jobs/financial-data-analyst/52135457?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,Edinburgh,"£40,525 - £43,355 per annum",IT Business Analyst IT Strategy and Data Governance,/jobs/it-business-analyst-it-strategy-and-data-governance/52114478?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£30,000 - £40,000 per annum",Customer Data Analyst,/jobs/customer-data-analyst/52169038?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£30,000 - £40,000 per annum",Customer Data Analyst,/jobs/customer-data-analyst/52158682?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
Permanent,full-time,London,"£30,000 - £40,000 per annum",Customer Data Analyst,/jobs/customer-data-analyst/52076638?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D9
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,Leicester,Salary negotiable,Data Analyst/Business Analyst,/jobs/data-analyst-business-analyst/52135557?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,Sunderland,"£38,000 - £47,000 per annum",Data Protection Analyst,/jobs/data-protection-analyst/52135372?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,Bournemouth,"£40,000 - £50,000 per annum",Data analyst manager,/jobs/data-analyst-manager/52141662?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,South East England,"£30,000 - £40,000 per annum",Insurance Data Analyst,/jobs/insurance-data-analyst/52184076?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,Basildon,"£40,000 - £50,000 per annum",IT Data Analyst,/jobs/it-data-analyst/51993595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,City of London,"£55,000 - £75,000 per annum, OTE, inc benefits",Commercial Data Analyst,/jobs/commercial-data-analyst/52161785?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,London,"£40,000 - £43,000 per annum",Data Governance Analyst,/jobs/data-governance-analyst/52064426?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
Permanent,full-time,London,"£70,000 - £90,000 per annum",Data Governance Analyst,/jobs/data-governance-analyst/52028276?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D10
